"course_id","teacher_id","question_no","no_participants","resp_share","SET_score_avg","percent_failed_cur","academic_degree","seniority","sex"
"FAM1SP01FA-Z19","51355",909,25,0.16,4.75,0.08,"dr",5,"female"
"FAM1SP01FA-Z20-w","3487",901,27,0.111111111111111,4.66666666666667,0,"dr",11,"male"
"FAM1SP01FA-Z20-w","3487",902,27,0.111111111111111,4.33333333333333,0,"dr",11,"male"
"FAM1SP01FA-Z20-w","3487",903,27,0.111111111111111,4.33333333333333,0,"dr",11,"male"
"FAM1SP01FA-Z20-w","3487",905,27,0.111111111111111,4.33333333333333,0,"dr",11,"male"
"FAM1SP01FA-Z20-w","3487",907,27,0.111111111111111,4.33333333333333,0,"dr",11,"male"
"FAM1SP01FA-Z20-w","3487",908,27,0.111111111111111,4.33333333333333,0,"dr",11,"male"
"FAM1SP02FA-Z19","38604",901,24,0.25,4.83333333333333,0.173076923076923,"dr",8,"female"
"FAM1SP02FA-Z19","38604",902,24,0.25,4.83333333333333,0.173076923076923,"dr",8,"female"
"FAM1SP02FA-Z19","38604",903,24,0.25,4.83333333333333,0.173076923076923,"dr",8,"female"
"FAM1SP02FA-Z19","38604",904,24,0.25,4.66666666666667,0.173076923076923,"dr",8,"female"
"FAM1SP02FA-Z19","38604",906,24,0.25,4.83333333333333,0.173076923076923,"dr",8,"female"
"FAM1SP02FA-Z19","38604",909,24,0.25,5,0.173076923076923,"dr",8,"female"
"FAM1SP02FA-Z20-w","40694",901,27,0.111111111111111,4.33333333333333,0,"dr",8,"male"
"FAM1SP02FA-Z20-w","40694",902,27,0.111111111111111,4.33333333333333,0,"dr",8,"male"
"FAM1SP02FA-Z20-w","40694",903,27,0.111111111111111,4.33333333333333,0,"dr",8,"male"
"FAM1SP02FA-Z20-w","40694",904,27,0.111111111111111,4.33333333333333,0,"dr",8,"male"
"FAM1SP02FA-Z20-w","40694",905,27,0.111111111111111,4.33333333333333,0,"dr",8,"male"
"FAM1SP02FA-Z20-w","40694",906,27,0.111111111111111,4.33333333333333,0,"dr",8,"male"
"FAM1SP02FA-Z20-w","40694",907,27,0.111111111111111,4.33333333333333,0,"dr",8,"male"
"FAM1SP02FA-Z20-w","40694",908,27,0.111111111111111,4.33333333333333,0,"dr",8,"male"
"FAM1SP02FA-Z20-w","40694",909,27,0.111111111111111,4.33333333333333,0,"dr",8,"male"
"FAM1SP13FA-Z17","38392",901,25,0.12,4.33333333333333,0.115384615384615,"dr",8,"male"
"FAM1SP13FA-Z17","38392",902,25,0.12,4.33333333333333,0.115384615384615,"dr",8,"male"
"FAM1SP13FA-Z17","38392",905,25,0.12,4.33333333333333,0.115384615384615,"dr",8,"male"
"FAM1SP13FA-Z17","38392",906,25,0.12,4.33333333333333,0.115384615384615,"dr",8,"male"
"FAM1SP13FA-Z17","38392",907,25,0.12,4.33333333333333,0.115384615384615,"dr",8,"male"
"FAM1SP13FA-Z17","38392",908,25,0.12,4.33333333333333,0.115384615384615,"dr",8,"male"
"FAM1SP13FA-Z17","38392",909,25,0.12,4.33333333333333,0.115384615384615,"dr",8,"male"
"FAM1SP15FA-Z17","38347",901,25,0.24,5,0,"dr",9,"female"
"FAM1SP15FA-Z17","38347",902,25,0.24,4.83333333333333,0,"dr",9,"female"
"FAM1SP15FA-Z17","38347",904,25,0.2,5,0,"dr",9,"female"
"FAM1SP15FA-Z17","38347",905,25,0.24,5,0,"dr",9,"female"
"FAM1SP15FA-Z17","38347",907,25,0.24,5,0,"dr",9,"female"
"FAM1SP15FA-Z17","38347",908,25,0.24,5,0,"dr",9,"female"
"FAM2SE-SJO-Fk","106692",901,16,0.0625,5,0.68,"no_dgr",1,"female"
"FAM2SE-SJO-Fk","106692",902,16,0.0625,5,0.68,"no_dgr",1,"female"
"FAM2SE-SJO-Fk","106692",903,16,0.0625,5,0.68,"no_dgr",1,"female"
"FAM2SE-SJO-Fk","106692",904,16,0.0625,5,0.68,"no_dgr",1,"female"
"FAM2SE-SJO-Fk","106692",906,16,0.0625,5,0.68,"no_dgr",1,"female"
"FAM2SE-SJO-Fk","106692",907,16,0.0625,4,0.68,"no_dgr",1,"female"
"FAM2SE-SJO-Fk","106692",908,16,0.0625,5,0.68,"no_dgr",1,"female"
"FAM2SE-SJO-Fk","106692",909,16,0.0625,4,0.68,"no_dgr",1,"female"
"FAM2SE03FA-w","43907",901,32,0.09375,4.66666666666667,0.439024390243902,"dr",6,"female"
"FAM2SE03FA-w","43907",904,32,0.09375,5,0.439024390243902,"dr",6,"female"
"FAM2SE03FA-w","43907",905,32,0.09375,4.66666666666667,0.439024390243902,"dr",6,"female"
"FAM2SE03FA-w","43907",907,32,0.09375,4.66666666666667,0.439024390243902,"dr",6,"female"
"FAM2SE03FA-w","43907",908,32,0.09375,5,0.439024390243902,"dr",6,"female"
"FAM3NP-S","3485",902,71,0.0563380281690141,4.75,0,"dr",11,"female"
"FAM3NP-S","3485",904,71,0.0563380281690141,4.75,0,"dr",11,"female"
"FAM3NP-S","3485",905,71,0.0563380281690141,4.25,0,"dr",11,"female"
"FAM3NP-S","3485",908,71,0.0563380281690141,4.5,0,"dr",11,"female"
"FAM3NP-S","3485",909,71,0.0563380281690141,4.5,0,"dr",11,"female"
"FAM3NP001/ep","60788",901,21,0.0952380952380952,5,0,"ma",2,"male"
"FAM3NP001/ep","60788",902,21,0.0952380952380952,5,0,"ma",2,"male"
"FAM3NP001/ep","60788",903,21,0.0952380952380952,5,0,"ma",2,"male"
"FAM3NP001/ep","60788",904,21,0.0952380952380952,5,0,"ma",2,"male"
"FAM3NP001/ep","60788",905,21,0.0952380952380952,5,0,"ma",2,"male"
"FAM3NP001/ep","60788",906,21,0.0952380952380952,5,0,"ma",2,"male"
"FAM3NP001/ep","60788",907,21,0.0952380952380952,5,0,"ma",2,"male"
"FAM3NP001/ep","60788",908,21,0.0952380952380952,5,0,"ma",2,"male"
"FAM3NP001/ep","60788",909,21,0.0952380952380952,5,0,"ma",2,"male"
"FAM3NP001/esp","37289",901,21,0.0952380952380952,5,0.28,"ma",9,"female"
"FAM3NP001/esp","37289",902,21,0.0952380952380952,5,0.28,"ma",9,"female"
"FAM3NP001/esp","37289",903,21,0.0952380952380952,5,0.28,"ma",9,"female"
"FAM3NP001/esp","37289",904,21,0.0952380952380952,5,0.28,"ma",9,"female"
"FAM3NP001/esp","37289",905,21,0.0952380952380952,5,0.28,"ma",9,"female"
"FAM3NP001/esp","37289",907,21,0.0952380952380952,5,0.28,"ma",9,"female"
"FAM3NP001/esp","37289",909,21,0.0952380952380952,5,0.28,"ma",9,"female"
"FAM3NP002/ep","43907",904,21,0.0476190476190476,5,0.25,"dr",6,"female"
"FAM3NP002/ep","43907",907,21,0.0476190476190476,5,0.25,"dr",6,"female"
"FAM3NP002/ep","43907",908,21,0.0476190476190476,5,0.25,"dr",6,"female"
"FAM3NP002/ep","43907",909,21,0.0476190476190476,5,0.25,"dr",6,"female"
"FAM3NP002/esp","38347",901,21,0.0952380952380952,5,0,"dr",9,"female"
"FAM3NP002/esp","38347",902,21,0.0952380952380952,5,0,"dr",9,"female"
"FAM3NP002/esp","38347",903,21,0.0952380952380952,5,0,"dr",9,"female"
"FAM3NP002/esp","38347",905,21,0.0952380952380952,4,0,"dr",9,"female"
"FAM3NP002/esp","38347",906,21,0.0952380952380952,5,0,"dr",9,"female"
"FAM3NP002/esp","38347",907,21,0.0952380952380952,4,0,"dr",9,"female"
"FAM3NP002/esp","38347",908,21,0.0952380952380952,5,0,"dr",9,"female"
"FAM3NP002/esp","38347",909,21,0.0952380952380952,5,0,"dr",9,"female"
"FAM3NP003/ep","40651",901,21,0.0952380952380952,5,0.146341463414634,"dr",8,"male"
"FAM3NP003/ep","40651",903,21,0.0952380952380952,5,0.146341463414634,"dr",8,"male"
"FAM3NP003/ep","40651",904,21,0.0952380952380952,5,0.146341463414634,"dr",8,"male"
"FAM3NP003/ep","40651",906,21,0.0952380952380952,5,0.146341463414634,"dr",8,"male"
"FAM3NP003/ep","40651",909,21,0.0952380952380952,5,0.146341463414634,"dr",8,"male"
"FAM3NP004/ep","57131",902,21,0.0476190476190476,3,0.333333333333333,"dr",4,"female"
"FAM3NP004/ep","57131",903,21,0.0476190476190476,3,0.333333333333333,"dr",4,"female"
"FAM3NP004/ep","57131",905,21,0.0476190476190476,2,0.333333333333333,"dr",4,"female"
"FAM3NP004/ep","57131",906,21,0.0476190476190476,4,0.333333333333333,"dr",4,"female"
"FAM3NP004/ep","57131",907,21,0.0476190476190476,3,0.333333333333333,"dr",4,"female"
"FAM3NP02FA-Z20","38347",902,63,0.0952380952380952,4.33333333333333,0,"dr",9,"female"
"FAM3NP02FA-Z20","38347",904,63,0.0952380952380952,4.33333333333333,0,"dr",9,"female"
"FAM3NP02FA-Z20","38347",905,63,0.0952380952380952,4.33333333333333,0,"dr",9,"female"
"FAM3NP02FA-Z20","38347",906,63,0.0952380952380952,4.66666666666667,0,"dr",9,"female"
"FAM3NP02FA-Z20","38347",907,63,0.0952380952380952,4.66666666666667,0,"dr",9,"female"
"FAM3NP02FA-Z20","38347",908,63,0.0952380952380952,4.33333333333333,0,"dr",9,"female"
"FAM3NP02FA-Z20","38347",909,63,0.0952380952380952,4.66666666666667,0,"dr",9,"female"
"FAM3NP03-PDW","42354",902,33,0.121212121212121,3.5,0.0294117647058823,"dr",7,"female"
"FAM3NP03-PDW","42354",903,33,0.121212121212121,3.5,0.0294117647058823,"dr",7,"female"
"FAM3NP03-PDW","42354",904,33,0.121212121212121,3.75,0.0294117647058823,"dr",7,"female"
"FAM3NP03-PDW","42354",907,33,0.121212121212121,3.5,0.0294117647058823,"dr",7,"female"
"FAM3NP03-PDW","42354",908,33,0.121212121212121,3.75,0.0294117647058823,"dr",7,"female"
"FAM3NP03-PDW","42354",909,33,0.121212121212121,3.75,0.0294117647058823,"dr",7,"female"
"FAM3NP03FA-Z20","57131",902,64,0.046875,4,0.317647058823529,"dr",4,"female"
"FAM3NP03FA-Z20","57131",905,64,0.046875,3,0.317647058823529,"dr",4,"female"
"FAM3NP03FA-Z20","57131",906,64,0.046875,4.33333333333333,0.317647058823529,"dr",4,"female"
"FAM3NP03FA-Z20","57131",907,64,0.046875,4.33333333333333,0.317647058823529,"dr",4,"female"
"FAM3NP10FA-Z18","37289",901,41,0.0731707317073171,4.66666666666667,0.113636363636364,"ma",9,"female"
"FAM3NP10FA-Z18","37289",906,41,0.0731707317073171,4.66666666666667,0.113636363636364,"ma",9,"female"
"FAM3NP10FA-Z18","37289",907,41,0.0731707317073171,4.66666666666667,0.113636363636364,"ma",9,"female"
"FAM3NP10FA-Z18","37289",908,41,0.0731707317073171,4.66666666666667,0.113636363636364,"ma",9,"female"
"FAM3NP11FA-Z18","37289",901,41,0.0731707317073171,5,0.133333333333333,"ma",9,"female"
"FAM3NP11FA-Z18","37289",903,41,0.0731707317073171,5,0.133333333333333,"ma",9,"female"
"FAM3NP11FA-Z18","37289",904,41,0.0731707317073171,5,0.133333333333333,"ma",9,"female"
"FAM3NP11FA-Z18","37289",906,41,0.0731707317073171,5,0.133333333333333,"ma",9,"female"
"FAM3NP11FA-Z18","37289",908,41,0.0731707317073171,5,0.133333333333333,"ma",9,"female"
"FAM3NP11FA-Z18","37289",909,41,0.0731707317073171,5,0.133333333333333,"ma",9,"female"
"FAM3SE-S","43907",901,28,0.0357142857142857,5,0.276595744680851,"dr",6,"female"
"FAM3SE-S","43907",903,28,0.0357142857142857,5,0.276595744680851,"dr",6,"female"
"FAM3SE-S","43907",905,28,0.0357142857142857,5,0.276595744680851,"dr",6,"female"
"FAM3SE-S","43907",906,28,0.0357142857142857,5,0.276595744680851,"dr",6,"female"
"FAM3SE-S","43907",908,28,0.0357142857142857,5,0.276595744680851,"dr",6,"female"
"FAM3SE-S","43907",909,28,0.0357142857142857,5,0.276595744680851,"dr",6,"female"
"FAM3SE01-PDW","38635",901,11,0.181818181818182,2.5,0,"dr",8,"male"
"FAM3SE01-PDW","38635",902,11,0.181818181818182,2.5,0,"dr",8,"male"
"FAM3SE01-PDW","38635",903,11,0.181818181818182,2.5,0,"dr",8,"male"
"FAM3SE01-PDW","38635",904,11,0.181818181818182,2.5,0,"dr",8,"male"
"FAM3SE01-PDW","38635",905,11,0.181818181818182,2.5,0,"dr",8,"male"
"FAM3SE01-PDW","38635",906,11,0.181818181818182,2.5,0,"dr",8,"male"
"FAM3SE01-PDW","38635",908,11,0.181818181818182,3,0,"dr",8,"male"
"FAM3SE01-PDW","38635",909,11,0.181818181818182,3,0,"dr",8,"male"
"FAM3SE01FA-Z20","38628",901,58,0.0862068965517241,4.4,0.278195488721804,"dr",8,"male"
"FAM3SE01FA-Z20","38628",902,58,0.0862068965517241,4.2,0.278195488721804,"dr",8,"male"
"FAM3SE01FA-Z20","38628",903,58,0.0862068965517241,4.4,0.278195488721804,"dr",8,"male"
"FAM3SE01FA-Z20","38628",904,58,0.0862068965517241,4.4,0.278195488721804,"dr",8,"male"
"FAM3SE01FA-Z20","38628",905,58,0.0862068965517241,4.2,0.278195488721804,"dr",8,"male"
"FAM3SE01FA-Z20","38628",907,58,0.0862068965517241,4.2,0.278195488721804,"dr",8,"male"
"FAM3SE01FA-Z20","38628",908,58,0.0862068965517241,4.4,0.278195488721804,"dr",8,"male"
"FAM3SE01FA-Z20","38674",902,58,0.0862068965517241,4.8,0.278195488721804,"ma",8,"male"
"FAM3SE01FA-Z20","38674",903,58,0.0862068965517241,4.6,0.278195488721804,"ma",8,"male"
"FAM3SE01FA-Z20","38674",906,58,0.0862068965517241,4.8,0.278195488721804,"ma",8,"male"
"FAM3SE01FA-Z20","38674",907,58,0.0862068965517241,4.8,0.278195488721804,"ma",8,"male"
"FAM3SE01FA-Z20","38674",908,58,0.0862068965517241,4.8,0.278195488721804,"ma",8,"male"
"FAM3SE02FA-Z20","57131",901,58,0.0689655172413793,4.5,0.524271844660194,"dr",4,"female"
"FAM3SE02FA-Z20","57131",902,58,0.0689655172413793,4.75,0.524271844660194,"dr",4,"female"
"FAM3SE02FA-Z20","57131",903,58,0.0689655172413793,4.75,0.524271844660194,"dr",4,"female"
"FAM3SE02FA-Z20","57131",904,58,0.0689655172413793,4.75,0.524271844660194,"dr",4,"female"
"FAM3SE02FA-Z20","57131",905,58,0.0689655172413793,4.75,0.524271844660194,"dr",4,"female"
"FAM3SE02FA-Z20","57131",907,58,0.0689655172413793,4.75,0.524271844660194,"dr",4,"female"
"FAM3SE02FA-Z20","57131",908,58,0.0689655172413793,4.75,0.524271844660194,"dr",4,"female"
"FAM3SE02FA-Z20","57131",909,58,0.0689655172413793,4.75,0.524271844660194,"dr",4,"female"
"FAM3SE04FA-Z19","42354",901,35,0.114285714285714,5,0.425925925925926,"dr",7,"female"
"FAM3SE04FA-Z19","42354",902,35,0.114285714285714,5,0.425925925925926,"dr",7,"female"
"FAM3SE04FA-Z19","42354",903,35,0.114285714285714,5,0.425925925925926,"dr",7,"female"
"FAM3SE04FA-Z19","42354",904,35,0.114285714285714,5,0.425925925925926,"dr",7,"female"
"FAM3SE04FA-Z19","42354",905,35,0.114285714285714,5,0.425925925925926,"dr",7,"female"
"FAM3SE04FA-Z19","42354",906,35,0.114285714285714,5,0.425925925925926,"dr",7,"female"
"FAM3SE04FA-Z19","42354",907,35,0.114285714285714,5,0.425925925925926,"dr",7,"female"
"FAM3SE04FA-Z19","42354",909,35,0.114285714285714,5,0.425925925925926,"dr",7,"female"
"FAM3SE04FA-Z20","38606",901,24,0.0833333333333333,5,0,"ma",8,"male"
"FAM3SE04FA-Z20","38606",903,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SE04FA-Z20","38606",905,24,0.0833333333333333,5,0,"ma",8,"male"
"FAM3SE04FA-Z20","38606",906,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SE04FA-Z20","38606",908,24,0.0833333333333333,4,0,"ma",8,"male"
"FAM3SE04FA-Z20","38606",909,24,0.0833333333333333,5,0,"ma",8,"male"
"FAM3SE05FA-Z19","41423",901,35,0.114285714285714,4.75,0.292682926829268,"dr",7,"female"
"FAM3SE05FA-Z19","41423",902,35,0.114285714285714,4.75,0.292682926829268,"dr",7,"female"
"FAM3SE05FA-Z19","41423",903,35,0.114285714285714,4.75,0.292682926829268,"dr",7,"female"
"FAM3SE05FA-Z19","41423",904,35,0.0857142857142857,4.66666666666667,0.292682926829268,"dr",7,"female"
"FAM3SE05FA-Z19","41423",905,35,0.114285714285714,4.5,0.292682926829268,"dr",7,"female"
"FAM3SE05FA-Z19","41423",909,35,0.114285714285714,4.75,0.292682926829268,"dr",7,"female"
"FAM3SE05FA-Z20","38606",901,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SE05FA-Z20","38606",902,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SE05FA-Z20","38606",903,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SE05FA-Z20","38606",904,24,0.0833333333333333,4,0,"ma",8,"male"
"FAM3SE05FA-Z20","38606",905,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SE05FA-Z20","38606",906,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SE05FA-Z20","38606",907,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SE05FA-Z20","38606",908,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SE05FA-Z20","38606",909,24,0.0833333333333333,4.5,0,"ma",8,"male"
"FAM3SP-S","3485",904,18,0.166666666666667,4.66666666666667,0,"dr",11,"female"
"FAM3SP-S","3485",905,18,0.166666666666667,3.66666666666667,0,"dr",11,"female"
"FAM3SP-S","3485",907,18,0.166666666666667,4.66666666666667,0,"dr",11,"female"
"FAM3SP-S","3485",908,18,0.166666666666667,4.33333333333333,0,"dr",11,"female"
"FAM3SP02FA-Z20","38347",901,18,0.388888888888889,5,0,"dr",9,"female"
"FAM3SP02FA-Z20","38347",903,18,0.444444444444444,4.875,0,"dr",9,"female"
"FAM3SP02FA-Z20","38347",907,18,0.444444444444444,4.875,0,"dr",9,"female"
"FAM3SP02FA-Z20","38347",908,18,0.444444444444444,4.875,0,"dr",9,"female"
"FAM3SP02FA-Z20-w","40694",901,18,0.222222222222222,4.25,0,"dr",8,"male"
"FAM3SP02FA-Z20-w","40694",902,18,0.222222222222222,4.75,0,"dr",8,"male"
"FAM3SP02FA-Z20-w","40694",903,18,0.222222222222222,4.25,0,"dr",8,"male"
"FAM3SP02FA-Z20-w","40694",904,18,0.222222222222222,4.25,0,"dr",8,"male"
"FAM3SP02FA-Z20-w","40694",905,18,0.222222222222222,4.25,0,"dr",8,"male"
"FAM3SP02FA-Z20-w","40694",906,18,0.222222222222222,4.5,0,"dr",8,"male"
"FAM3SP02FA-Z20-w","40694",907,18,0.222222222222222,4.5,0,"dr",8,"male"
"FAM3SP02FA-Z20-w","40694",908,18,0.222222222222222,4,0,"dr",8,"male"
"FAM3SP03FA-Z20","57131",901,18,0.222222222222222,4.75,0.304347826086957,"dr",4,"female"
"FAM3SP03FA-Z20","57131",903,18,0.222222222222222,4.5,0.304347826086957,"dr",4,"female"
"FAM3SP03FA-Z20","57131",904,18,0.222222222222222,4.25,0.304347826086957,"dr",4,"female"
"FAM3SP03FA-Z20","57131",905,18,0.222222222222222,3.5,0.304347826086957,"dr",4,"female"
"FAM3SP03FA-Z20","57131",906,18,0.222222222222222,3.5,0.304347826086957,"dr",4,"female"
"FAM3SP04-PDW","54635",901,12,0.25,4.66666666666667,0.166666666666667,"dr",4,"female"
"FAM3SP04-PDW","54635",903,12,0.25,4.66666666666667,0.166666666666667,"dr",4,"female"
"FAM3SP04-PDW","54635",904,12,0.25,4,0.166666666666667,"dr",4,"female"
"FAM3SP04-PDW","54635",905,12,0.25,4,0.166666666666667,"dr",4,"female"
"FAM3SP04-PDW","54635",906,12,0.25,4.66666666666667,0.166666666666667,"dr",4,"female"
"FAM3SP04-PDW","54635",908,12,0.25,3.66666666666667,0.166666666666667,"dr",4,"female"
"FAM3SP04-PDW","54635",909,12,0.25,4.33333333333333,0.166666666666667,"dr",4,"female"
"FAM3SP05FA-Z20","37289",901,18,0.222222222222222,5,0.333333333333333,"ma",9,"female"
"FAM3SP05FA-Z20","37289",902,18,0.222222222222222,4.75,0.333333333333333,"ma",9,"female"
"FAM3SP05FA-Z20","37289",903,18,0.222222222222222,4.75,0.333333333333333,"ma",9,"female"
"FAM3SP05FA-Z20","37289",905,18,0.222222222222222,5,0.333333333333333,"ma",9,"female"
"FAM3SP05FA-Z20","37289",906,18,0.222222222222222,5,0.333333333333333,"ma",9,"female"
"FAM3SP05FA-Z20","37289",907,18,0.222222222222222,5,0.333333333333333,"ma",9,"female"
"FAM3SP05FA-Z20","37289",908,18,0.222222222222222,5,0.333333333333333,"ma",9,"female"
"FAM3SP06FA-Z20","37289",901,18,0.222222222222222,4.75,0.111111111111111,"ma",9,"female"
"FAM3SP06FA-Z20","37289",902,18,0.222222222222222,5,0.111111111111111,"ma",9,"female"
"FAM3SP06FA-Z20","37289",903,18,0.222222222222222,5,0.111111111111111,"ma",9,"female"
"FAM3SP06FA-Z20","37289",904,18,0.222222222222222,5,0.111111111111111,"ma",9,"female"
"FAM3SP06FA-Z20","37289",907,18,0.222222222222222,4.75,0.111111111111111,"ma",9,"female"
"FAM3SP06FA-Z20","37289",908,18,0.222222222222222,4.75,0.111111111111111,"ma",9,"female"
"FAM3SP06FA-Z20","37289",909,18,0.222222222222222,5,0.111111111111111,"ma",9,"female"
"FAM4SE004FA-w","50733",901,15,0.0666666666666667,5,0.125,"ma",6,"male"
"FAM4SE004FA-w","50733",902,15,0.0666666666666667,5,0.125,"ma",6,"male"
"FAM4SE004FA-w","50733",906,15,0.0666666666666667,5,0.125,"ma",6,"male"
"FAM4SE004FA-w","50733",907,15,0.0666666666666667,5,0.125,"ma",6,"male"
"FAM4SE004FA-w","50733",908,15,0.0666666666666667,5,0.125,"ma",6,"male"
"FAM4SE004FA-w","50733",909,15,0.0666666666666667,5,0.125,"ma",6,"male"
"GRB1SE01GR-Z20","59421",901,40,0.075,5,0.619718309859155,"ma",3,"male"
"GRB1SE01GR-Z20","59421",902,40,0.075,5,0.619718309859155,"ma",3,"male"
"GRB1SE01GR-Z20","59421",903,40,0.075,5,0.619718309859155,"ma",3,"male"
"GRB1SE01GR-Z20","59421",906,40,0.075,5,0.619718309859155,"ma",3,"male"
"GRB1SE01GR-Z20","59421",907,40,0.075,5,0.619718309859155,"ma",3,"male"
"GRB1SE01GR-Z20","59421",908,40,0.075,5,0.619718309859155,"ma",3,"male"
"GRB1SE01GR-Z20","59421",909,40,0.075,5,0.619718309859155,"ma",3,"male"
"GRB1SE02GR-Z20","67678",901,41,0.0731707317073171,5,0.25,"dr",2,"male"
"GRB1SE02GR-Z20","67678",902,41,0.0731707317073171,5,0.25,"dr",2,"male"
"GRB1SE02GR-Z20","67678",903,41,0.0731707317073171,5,0.25,"dr",2,"male"
"GRB1SE02GR-Z20","67678",904,41,0.0731707317073171,5,0.25,"dr",2,"male"
"GRB1SE02GR-Z20","67678",905,41,0.0731707317073171,5,0.25,"dr",2,"male"
"GRB1SE02GR-Z20","67678",906,41,0.0731707317073171,5,0.25,"dr",2,"male"
"GRB1SE02GR-Z20","67678",907,41,0.0731707317073171,5,0.25,"dr",2,"male"
"GRB1SE02GR-Z20","67678",909,41,0.0731707317073171,5,0.25,"dr",2,"male"
"GRB1SE03GR-Z20","43811",901,41,0.0975609756097561,5,0.2,"dr",6,"female"
"GRB1SE03GR-Z20","43811",902,41,0.0975609756097561,5,0.2,"dr",6,"female"
"GRB1SE03GR-Z20","43811",903,41,0.0975609756097561,5,0.2,"dr",6,"female"
"GRB1SE03GR-Z20","43811",906,41,0.0975609756097561,5,0.2,"dr",6,"female"
"GRB1SE03GR-Z20","43811",907,41,0.0975609756097561,5,0.2,"dr",6,"female"
"GRB1SE03GR-Z20","43811",908,41,0.0975609756097561,4.75,0.2,"dr",6,"female"
"GRB1SE03GR-Z20","43811",909,41,0.0975609756097561,5,0.2,"dr",6,"female"
"GRB1SE04GR-Z20","43807",901,40,0.075,5,0.395833333333333,"ma",6,"female"
"GRB1SE04GR-Z20","43807",902,40,0.075,5,0.395833333333333,"ma",6,"female"
"GRB1SE04GR-Z20","43807",904,40,0.075,5,0.395833333333333,"ma",6,"female"
"GRB1SE04GR-Z20","43807",905,40,0.075,5,0.395833333333333,"ma",6,"female"
"GRB1SE04GR-Z20","43807",906,40,0.075,5,0.395833333333333,"ma",6,"female"
"GRB1SE04GR-Z20","43807",907,40,0.075,5,0.395833333333333,"ma",6,"female"
"GRB1SE04GR-Z20","43807",908,40,0.075,5,0.395833333333333,"ma",6,"female"
"GRB1SE05GR-Z20","42469",901,41,0.0731707317073171,5,0.403846153846154,"ma",2,"female"
"GRB1SE05GR-Z20","42469",905,41,0.0731707317073171,5,0.403846153846154,"ma",2,"female"
"GRB1SE05GR-Z20","42469",908,41,0.0731707317073171,5,0.403846153846154,"ma",2,"female"
"GRB1SE05GR-Z20","42469",909,41,0.0731707317073171,5,0.403846153846154,"ma",2,"female"
"GRB1SE06GR-Z20","43811",901,41,0.0731707317073171,5,0.238095238095238,"dr",6,"female"
"GRB1SE06GR-Z20","43811",903,41,0.0731707317073171,5,0.238095238095238,"dr",6,"female"
"GRB1SE06GR-Z20","43811",907,41,0.0731707317073171,5,0.238095238095238,"dr",6,"female"
"GRB1SE06GR-Z20","43811",909,41,0.0731707317073171,5,0.238095238095238,"dr",6,"female"
"GRB1SE10GR-Z18","67678",902,40,0.075,5,0.255813953488372,"dr",2,"male"
"GRB1SE10GR-Z18","67678",903,40,0.075,5,0.255813953488372,"dr",2,"male"
"GRB1SE10GR-Z18","67678",904,40,0.075,5,0.255813953488372,"dr",2,"male"
"GRB1SE10GR-Z18","67678",905,40,0.075,5,0.255813953488372,"dr",2,"male"
"GRB1SE10GR-Z18","67678",907,40,0.075,5,0.255813953488372,"dr",2,"male"
"GRB1SE10GR-Z18","67678",908,40,0.075,5,0.255813953488372,"dr",2,"male"
"GRB1SE10GR-Z18","67678",909,40,0.075,5,0.255813953488372,"dr",2,"male"
"GRB1SE13GR-Z18","60180",903,41,0.0975609756097561,4.75,0,"ma",3,"male"
"GRB1SE13GR-Z18","60180",906,41,0.0975609756097561,4.75,0,"ma",3,"male"
"GRB1SE13GR-Z18","60180",907,41,0.0975609756097561,4.75,0,"ma",3,"male"
"GRB1SE13GR-Z18","60180",908,41,0.0975609756097561,4.75,0,"ma",3,"male"
"GRB1SE14GR-Z18","59771",903,40,0.075,4.66666666666667,0.2,"dr",3,"male"
"GRB1SE14GR-Z18","59771",904,40,0.075,4.66666666666667,0.2,"dr",3,"male"
"GRB1SE14GR-Z18","59771",906,40,0.075,5,0.2,"dr",3,"male"
"GRB1SE14GR-Z18","59771",907,40,0.075,5,0.2,"dr",3,"male"
"GRB1SE14GR-Z18","59771",909,40,0.075,5,0.2,"dr",3,"male"
"GRB1SE18GR-Z18","43811",905,40,0.075,4.66666666666667,0.377777777777778,"dr",6,"female"
"GRB1SE18GR-Z18","43811",906,40,0.075,4.66666666666667,0.377777777777778,"dr",6,"female"
"GRB1SE18GR-Z18","43811",907,40,0.075,4.66666666666667,0.377777777777778,"dr",6,"female"
"GRB1SE18GR-Z18","43811",909,40,0.075,4.66666666666667,0.377777777777778,"dr",6,"female"
"GRB1SP01GR-Z20","59421",902,72,0.0416666666666667,5,0.5,"ma",3,"male"
"GRB1SP01GR-Z20","59421",905,72,0.0277777777777778,3.5,0.5,"ma",3,"male"
"GRB1SP01GR-Z20","59421",906,72,0.0416666666666667,4.33333333333333,0.5,"ma",3,"male"
